batting_team_Chennai Super Kings,batting_team_Delhi Capitals,batting_team_Kolkata Knight Riders,batting_team_Mumbai Indians,batting_team_Punjab Kings,batting_team_Rajasthan Royals,batting_team_Royal Challengers Bangalore,batting_team_Sunrisers Hyderabad,bowling_team_Chennai Super Kings,bowling_team_Delhi Capitals,bowling_team_Kolkata Knight Riders,bowling_team_Mumbai Indians,bowling_team_Punjab Kings,bowling_team_Rajasthan Royals,bowling_team_Royal Challengers Bangalore,bowling_team_Sunrisers Hyderabad,ball,score,wickets,momentum_score,momentum_wicket,target
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.1,55,2,45,2,190
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.2,56,2,42,2,190
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.3,56,2,42,2,190
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.4,57,2,37,2,190
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.5,57,2,37,1,190
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.6,58,2,38,1,190
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.1,58,2,34,1,190
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.2,58,2,33,1,190
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.3,59,2,28,1,190
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.4,59,2,28,1,190
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.5,59,2,28,1,190
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.6,59,2,28,1,190
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.1,60,2,28,1,190
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.2,64,2,32,1,190
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.3,64,2,32,1,190
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.4,65,2,33,0,190
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.5,65,3,33,1,190
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.6,66,3,33,1,190
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.1,66,3,32,1,190
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.2,66,3,31,1,190
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.3,66,3,30,1,190
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.4,67,3,27,1,190
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.5,67,3,26,1,190
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.6,67,3,26,1,190
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10.1,67,3,25,1,190
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10.2,68,3,26,1,190
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10.3,68,3,22,1,190
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10.4,68,3,18,1,190
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10.5,70,3,16,1,190
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10.6,72,3,17,1,190
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10.7,72,3,17,1,190
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11.1,72,3,16,1,190
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11.2,78,3,22,1,190
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11.3,80,3,23,1,190
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11.4,81,3,24,1,190
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11.5,85,3,27,1,190
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11.6,87,3,29,1,190
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12.1,87,3,29,1,190
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12.2,89,3,30,1,190
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12.3,90,3,31,1,190
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12.4,91,3,32,1,190
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12.5,97,3,38,1,190
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12.6,101,3,41,1,190
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13.1,102,3,38,1,190
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13.2,102,3,38,1,190
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13.3,106,3,41,1,190
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13.4,106,4,41,1,190
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13.5,106,4,40,1,190
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13.6,108,4,42,1,190
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13.7,109,4,43,1,190
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13.8,111,4,45,1,190
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14.1,111,4,44,1,190
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14.2,112,4,45,1,190
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14.3,118,4,51,1,190
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14.4,118,4,51,1,190
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14.5,119,4,51,1,190
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14.6,120,4,52,1,190
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.1,122,4,54,1,190
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.2,123,4,53,1,190
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.3,123,5,51,2,190
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.4,124,5,52,2,190
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.5,125,5,53,2,190
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.6,126,5,48,2,190
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16.1,129,5,49,2,190
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16.2,130,5,49,2,190
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16.3,131,5,46,2,190
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16.4,137,5,50,2,190
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16.5,137,5,50,2,190
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16.6,138,5,49,2,190
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17.1,139,5,49,2,190
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17.2,140,5,49,2,190
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17.3,141,5,44,2,190
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17.4,143,5,42,2,190
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17.5,145,5,43,2,190
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17.6,145,6,43,3,190
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18.1,146,6,40,3,190
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18.2,147,6,41,2,190
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18.3,148,6,42,2,190
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18.4,149,6,41,2,190
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18.5,155,6,46,2,190
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18.6,155,7,44,3,190
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18.7,159,7,48,3,190
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18.8,160,7,48,3,190
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18.9,160,7,42,3,190
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19.1,163,7,45,3,190
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19.2,163,7,44,3,190
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19.3,164,7,44,3,190
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19.4,165,7,43,3,190
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19.5,171,7,48,3,190
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19.6,173,7,50,2,190
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19.7,175,7,51,2,190
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,5.1,34,2,34,2,149
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,5.2,34,3,34,3,149
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,5.3,35,3,31,3,149
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,5.4,38,3,34,3,149
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,5.5,38,3,34,3,149
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,5.6,42,3,38,3,149
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6.1,43,3,39,3,149
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6.2,44,3,40,3,149
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6.3,45,3,39,3,149
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6.4,45,3,35,3,149
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6.5,49,3,39,3,149
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6.6,49,3,39,3,149
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,7.1,49,3,39,2,149
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,7.2,50,3,40,2,149
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,7.3,51,3,37,2,149
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,7.4,52,3,38,2,149
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,7.5,52,3,34,2,149
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,7.6,56,3,38,2,149
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,8.1,57,3,38,2,149
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,8.2,57,3,38,2,149
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,8.3,58,3,38,2,149
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,8.4,62,3,41,2,149
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,8.5,64,3,43,2,149
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,8.6,65,3,40,2,149
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,9.1,65,3,39,2,149
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,9.2,65,3,35,2,149
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,9.3,66,3,36,2,149
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,9.4,70,3,36,2,149
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,9.5,70,3,36,2,149
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,9.6,71,3,37,1,149
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10.1,72,3,38,1,149
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10.2,72,3,38,0,149
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10.3,72,3,37,0,149
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10.4,72,3,34,0,149
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10.5,72,3,34,0,149
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10.6,73,3,31,0,149
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,11.1,79,3,36,0,149
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,11.2,81,3,37,0,149
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,11.3,81,3,36,0,149
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,11.4,83,3,38,0,149
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,11.5,85,3,36,0,149
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,11.6,86,3,37,0,149
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,12.1,87,3,38,0,149
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,12.2,88,3,38,0,149
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,12.3,88,3,37,0,149
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,12.4,90,3,38,0,149
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,12.5,92,3,40,0,149
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,12.6,93,3,37,0,149
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,13.1,94,3,37,0,149
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,13.2,94,3,37,0,149
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,13.3,95,3,37,0,149
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,13.4,95,3,33,0,149
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,13.5,97,3,33,0,149
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,13.6,97,4,32,1,149
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,14.1,97,5,32,2,149
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,14.2,97,5,32,2,149
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,14.3,98,5,32,2,149
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,14.4,99,5,29,2,149
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,14.5,99,5,29,2,149
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,14.6,100,5,29,2,149
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,15.1,101,5,29,2,149
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,15.2,101,5,29,2,149
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,15.3,105,5,33,2,149
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,15.4,107,5,35,2,149
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,15.5,108,5,36,2,149
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,15.6,109,5,36,2,149
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,16.1,110,5,31,2,149
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,16.2,111,5,30,2,149
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,16.3,111,5,30,2,149
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,16.4,111,5,28,2,149
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,16.5,111,6,26,3,149
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,16.6,112,6,26,3,149
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,16.7,112,7,25,4,149
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,17.1,116,7,28,4,149
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,17.2,117,7,29,4,149
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,17.3,117,7,27,4,149
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,17.4,117,7,25,4,149
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,17.5,117,7,24,4,149
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,17.6,117,7,23,4,149
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,18.1,121,7,27,4,149
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,18.2,122,7,27,4,149
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,18.3,123,7,28,4,149
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,18.4,124,7,27,4,149
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,18.5,124,7,27,3,149
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,18.6,124,8,27,3,149
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,19.1,124,9,27,4,149
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,19.2,124,9,26,4,149
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,19.3,124,9,25,4,149
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,19.4,124,10,25,5,149
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5.1,30,3,25,3,168
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5.2,30,3,25,2,168
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5.3,30,3,24,2,168
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5.4,31,3,25,2,168
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5.5,32,3,26,2,168
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5.6,33,3,27,1,168
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6.1,34,3,24,1,168
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6.2,40,3,29,1,168
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6.3,42,3,31,1,168
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6.4,48,3,33,1,168
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6.5,52,3,37,1,168
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6.6,52,3,37,1,168
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,7.1,52,3,33,1,168
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,7.2,52,3,33,1,168
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,7.3,53,3,34,1,168
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,7.4,53,3,34,1,168
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,7.5,54,3,31,1,168
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,7.6,55,3,32,1,168
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,8.1,55,4,31,2,168
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,8.2,56,4,32,2,168
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,8.3,56,4,32,2,168
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,8.4,57,4,33,2,168
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,8.5,58,4,33,2,168
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,8.6,58,4,32,2,168
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,8.7,59,4,32,2,168
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,9.1,60,4,32,2,168
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,9.2,60,4,31,2,168
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,9.3,61,4,32,2,168
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,9.4,62,4,33,1,168
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,9.5,62,4,33,1,168
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,9.6,63,4,33,1,168
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,10.1,63,4,33,1,168
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,10.2,64,4,34,1,168
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,10.3,64,4,33,1,168
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,10.4,65,4,33,1,168
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,10.5,65,4,32,1,168
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,10.6,66,4,32,1,168
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,11.1,67,4,27,1,168
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,11.2,67,4,25,1,168
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,11.3,68,4,20,1,168
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,11.4,68,5,16,2,168
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,11.5,68,5,16,2,168
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,11.6,69,6,17,3,168
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,12.1,70,6,18,3,168
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,12.2,71,6,18,3,168
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,12.3,72,6,19,3,168
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,12.4,73,6,19,3,168
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,12.5,74,6,19,3,168
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,12.6,75,6,20,2,168
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,13.1,76,6,20,2,168
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,13.2,77,6,21,2,168
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,13.3,78,6,21,2,168
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,13.4,79,6,21,2,168
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,13.5,80,6,22,2,168
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,13.6,81,6,22,2,168
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,14.1,81,7,21,3,168
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,14.2,82,7,22,3,168
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,14.3,82,7,21,3,168
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,14.4,83,7,21,3,168
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,14.5,84,7,22,3,168
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,14.6,88,7,25,3,168
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,15.1,88,7,25,3,168
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,15.2,89,7,25,3,168
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,15.3,90,7,26,3,168
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,15.4,90,7,25,3,168
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,15.5,91,7,26,3,168
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,15.6,92,7,26,3,168
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,16.1,93,7,26,3,168
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,16.2,94,7,27,3,168
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,16.3,95,7,27,3,168
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,16.4,95,7,27,2,168
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,16.5,96,7,28,2,168
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,16.6,96,7,27,1,168
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,17.1,102,7,32,1,168
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,17.2,108,7,37,1,168
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,17.3,114,7,42,1,168
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,17.4,116,7,43,1,168
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,17.5,117,7,43,1,168
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,17.6,117,8,42,2,168
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,17.7,117,8,41,2,168
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,18.1,121,8,44,2,168
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,18.2,127,8,49,2,168
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,18.3,128,8,49,2,168
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,18.4,128,8,48,2,168
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,18.5,130,8,49,2,168
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,18.6,131,8,50,1,168
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,19.1,131,8,49,1,168
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,19.2,131,8,49,1,168
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,19.3,131,8,48,1,168
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,19.4,131,9,47,2,168
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,19.5,132,9,44,2,168
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,19.6,132,9,44,2,168
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5.1,40,3,35,2,153
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5.2,40,4,34,3,153
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5.3,40,4,33,3,153
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5.4,40,4,32,3,153
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5.5,40,4,32,3,153
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5.6,41,4,33,3,153
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6.1,41,4,33,3,153
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6.2,42,4,34,3,153
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6.3,43,4,35,3,153
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6.4,44,4,36,3,153
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6.5,44,4,36,2,153
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6.6,46,4,38,2,153
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,7.1,46,4,37,2,153
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,7.2,47,4,38,2,153
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,7.3,47,4,38,2,153
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,7.4,48,4,37,2,153
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,7.5,49,4,38,2,153
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,7.6,50,4,36,2,153
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,8.1,50,4,34,2,153
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,8.2,56,4,39,2,153
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,8.3,56,4,39,2,153
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,8.4,57,4,34,2,153
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,8.5,57,4,33,2,153
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,8.6,57,4,32,2,153
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,9.1,57,4,28,2,153
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,9.2,58,4,29,1,153
